,tabac,gum,year,num
91997,5.0,10.0,2013,132.0
92010,3.0,10.0,2013,157.0
92032,7.0,10.0,2013,201.0
92035,10.0,20.0,2013,212.0
92069,3.0,30.0,2013,335.0
92072,10.0,10.0,2013,345.0
92075,10.0,20.0,2013,350.0
92092,6.0,10.0,2013,382.0
92098,7.0,70.0,2013,398.0
92106,12.0,10.0,2013,507.0
92124,4.0,10.0,2013,576.0
92127,7.0,20.0,2013,589.0
92131,7.0,20.0,2013,620.0
92140,12.0,80.0,2013,5004.0
92141,14.0,10.0,2013,5006.0
92157,3.0,10.0,2013,6009.0
92158,10.0,10.0,2013,6011.0
92166,4.0,30.0,2013,6024.0
92169,7.0,1.0,2013,7.0
92195,1.0,20.0,2013,64.0
92213,1.0,20.0,2013,91.0
92260,2.0,20.0,2013,156.0
92328,3.0,30.0,2013,321.0
92342,3.0,1.0,2013,344.0
92381,20.0,2.0,2013,11.0
92412,3.0,1.0,2013,65.0
92414,10.0,10.0,2013,68.0
92426,10.0,1.0,2013,91.0
92430,10.0,1.0,2013,99.0
92443,6.0,1.0,2013,116.0
92444,14.0,2.0,2013,120.0
92451,7.0,24.0,2013,128.0
92470,10.0,1.0,2013,159.0
92487,7.0,7.0,2013,198.0
92491,7.0,2.0,2013,206.0
92497,10.0,2.0,2013,217.0
92498,14.0,4.0,2013,218.0
92513,10.0,10.0,2013,241.0
92524,10.0,10.0,2013,257.0
92526,10.0,1.0,2013,259.0
92531,7.0,1.0,2013,291.0
92533,6.0,4.0,2013,303.0
92572,10.0,1.0,2013,5005.0
92575,9.0,12.0,2013,5009.0
92635,3.0,1.0,2013,49.0
92642,15.0,3.0,2013,56.0
92645,10.0,2.0,2013,59.0
92679,10.0,5.0,2013,94.0
92790,3.0,20.0,2013,62.0
92802,7.0,2.0,2013,80.0
92810,5.0,10.0,2013,97.0
92815,7.0,4.0,2013,103.0
92816,7.0,6.0,2013,104.0
92819,3.0,2.0,2013,108.0
92846,14.0,10.0,2013,178.0
92863,7.0,15.0,2013,223.0
92877,10.0,20.0,2013,242.0
92901,10.0,1.0,2013,298.0
92902,14.0,2.0,2013,301.0
92907,7.0,40.0,2013,5009.0
92913,10.0,1.0,2013,5015.0
92914,7.0,2.0,2013,6001.0
92918,10.0,2.0,2013,6005.0
92959,40.0,2.0,2013,76.0
93012,20.0,5.0,2013,245.0
93019,20.0,14.0,2013,256.0
93126,14.0,1.0,2013,21.0
93159,10.0,5.0,2013,145.0
93163,4.0,1.0,2013,160.0
93187,20.0,100.0,2013,275.0
93189,10.0,1.0,2013,299.0
93204,4.0,3.0,2013,467.0
93215,10.0,20.0,2013,668.0
93224,10.0,2.0,2013,771.0
93226,10.0,5.0,2013,788.0
93258,10.0,2.0,2013,1130.0
93273,16.0,3.0,2013,1278.0
93275,1.0,20.0,2013,1312.0
93282,6.0,3.0,2013,1534.0
93291,8.0,1.0,2013,5004.0
93319,7.0,1.0,2013,28.0
93320,8.0,2.0,2013,29.0
93327,10.0,10.0,2013,40.0
93372,6.0,10.0,2013,95.0
93401,2.0,10.0,2013,134.0
93414,1.0,20.0,2013,152.0
93453,20.0,10.0,2013,204.0
93464,1.0,2.0,2013,216.0
93480,28.0,1.0,2013,511.0
93483,2.0,10.0,2013,5004.0
93494,4.0,1.0,2013,1.0
93507,30.0,2.0,2013,14.0
93508,5.0,5.0,2013,15.0
93541,21.0,30.0,2013,67.0
93549,10.0,30.0,2013,77.0
93570,10.0,1.0,2013,179.0
93585,1.0,1.0,2013,197.0
93632,5.0,10.0,2013,312.0
93653,7.0,2.0,2013,356.0
93669,5.0,1.0,2013,373.0
93679,10.0,5.0,2013,5003.0
93680,5.0,2.0,2013,5005.0
93684,7.0,1.0,2013,5009.0
93708,7.0,1.0,2013,40.0
93732,7.0,1.0,2013,91.0
93746,4.0,40.0,2013,119.0
93748,5.0,20.0,2013,121.0
93751,10.0,20.0,2013,126.0
93752,10.0,20.0,2013,127.0
93756,4.0,20.0,2013,136.0
93760,3.0,40.0,2013,144.0
93777,3.0,2.0,2013,173.0
93781,3.0,3.0,2013,177.0
93783,10.0,1.0,2013,181.0
93806,7.0,5.0,2013,383.0
93846,21.0,1.0,2013,953.0
93867,7.0,1.0,2013,1061.0
93895,3.0,3.0,2013,39.0
93898,3.0,70.0,2013,46.0
93919,4.0,10.0,2013,85.0
93924,20.0,20.0,2013,109.0
93935,6.0,10.0,2013,135.0
93941,7.0,20.0,2013,155.0
93945,10.0,12.0,2013,162.0
93946,20.0,12.0,2013,164.0
93948,10.0,12.0,2013,172.0
93949,10.0,12.0,2013,173.0
93951,20.0,12.0,2013,175.0
93969,10.0,36.0,2013,233.0
93971,7.0,20.0,2013,240.0
93972,14.0,20.0,2013,255.0
93974,7.0,6.0,2013,264.0
94010,5.0,12.0,2013,474.0
94011,20.0,12.0,2013,475.0
94016,7.0,3.0,2013,485.0
94061,10.0,24.0,2013,5009.0
94098,14.0,1.0,2013,40.0
94105,7.0,1.0,2013,49.0
94123,10.0,5.0,2013,71.0
94137,5.0,10.0,2013,95.0
94141,10.0,20.0,2013,101.0
94171,10.0,10.0,2013,148.0
94185,1.0,1.0,2013,164.0
94191,7.0,3.0,2013,170.0
94195,2.0,4.0,2013,175.0
94225,2.0,2.0,2013,211.0
94232,20.0,1.0,2013,218.0
94244,4.0,2.0,2013,230.0
94307,4.0,1.0,2013,72.0
94312,7.0,2.0,2013,78.0
94315,7.0,2.0,2013,81.0
94318,7.0,1.0,2013,85.0
94376,27.0,2.0,2013,293.0
94389,10.0,1.0,2013,334.0
94450,7.0,2.0,2013,5002.0
94454,7.0,1.0,2013,5006.0
94460,20.0,10.0,2013,6001.0
94558,10.0,1.0,2013,131.0
94617,10.0,2.0,2013,203.0
94619,5.0,2.0,2013,205.0
94680,10.0,1.0,2013,57.0
94683,7.0,24.0,2013,60.0
94738,5.0,2.0,2013,138.0
94739,4.0,2.0,2013,140.0
94745,2.0,1.0,2013,148.0
94749,3.0,4.0,2013,154.0
94775,7.0,2.0,2013,191.0
94777,4.0,10.0,2013,193.0
94824,6.0,10.0,2013,241.0
94828,5.0,3.0,2013,502.0
94831,3.0,2.0,2013,5003.0
94835,4.0,1.0,2013,5007.0
94883,6.0,10.0,2013,132.0
94891,7.0,20.0,2013,150.0
94896,10.0,10.0,2013,167.0
94971,9.0,2.0,2013,620.0
94978,4.0,40.0,2013,656.0
95001,3.0,10.0,2013,759.0
95005,10.0,20.0,2013,5004.0
95006,2.0,10.0,2013,5005.0
95026,14.0,5.0,2013,37.0
95074,7.0,2.0,2013,157.0
95075,7.0,2.0,2013,158.0
95078,2.0,1.0,2013,165.0
95082,4.0,1.0,2013,173.0
95103,20.0,1.0,2013,296.0
95120,15.0,1.0,2013,390.0
95124,7.0,1.0,2013,402.0
95155,5.0,4.0,2013,758.0
95157,2.0,1.0,2013,795.0
95185,10.0,2.0,2013,5009.0
95203,10.0,10.0,2013,52.0
95227,7.0,4.0,2013,159.0
95238,10.0,1.0,2013,180.0
95240,14.0,1.0,2013,184.0
95304,10.0,3.0,2013,576.0
95306,7.0,5.0,2013,586.0
95353,7.0,2.0,2013,5016.0
95372,1.0,2.0,2013,31.0
95421,6.0,2.0,2013,254.0
95423,5.0,1.0,2013,262.0
95429,10.0,3.0,2013,760.0
95449,10.0,1.0,2013,2043.0
95450,5.0,1.0,2013,2055.0
95520,10.0,2.0,2013,2637.0
95524,1.0,3.0,2013,2656.0
95528,1.0,1.0,2013,2708.0
95552,5.0,2.0,2013,2950.0
95564,2.0,3.0,2013,3121.0
95583,5.0,2.0,2013,3231.0
95627,10.0,3.0,2013,3639.0
95672,2.0,3.0,2013,3847.0
95682,3.0,4.0,2013,3953.0
95703,5.0,4.0,2013,4056.0
95713,10.0,3.0,2013,4161.0
95721,15.0,1.0,2013,5018.0
95750,10.0,1.0,2013,5348.0
95767,4.0,20.0,2013,5518.0
95773,10.0,20.0,2013,5562.0
95779,4.0,2.0,2013,5745.0
95787,10.0,10.0,2013,5808.0
95788,7.0,10.0,2013,5809.0
95794,20.0,20.0,2013,5838.0
95800,7.0,20.0,2013,5882.0
95835,2.0,2.0,2013,6390.0
95843,2.0,2.0,2013,6433.0
95850,10.0,2.0,2013,7502.0
95856,4.0,1.0,2013,7911.0
95868,20.0,1.0,2013,8095.0
95960,10.0,1.0,2013,1710.0
95966,7.0,2.0,2013,2113.0
95970,20.0,1.0,2013,2179.0
95981,7.0,2.0,2013,3070.0
95985,20.0,2.0,2013,3275.0
96004,10.0,4.0,2013,13.0
96026,10.0,1.0,2013,92.0
96035,7.0,2.0,2013,189.0
96041,21.0,2.0,2013,229.0
96042,2.0,1.0,2013,261.0
96071,10.0,20.0,2013,2144.0
96073,7.0,1.0,2013,2146.0
96088,7.0,2.0,2013,2280.0
96089,3.0,1.0,2013,2283.0
96117,7.0,4.0,2013,2475.0
96186,5.0,1.0,2013,3768.0
96190,10.0,10.0,2013,3773.0
96193,7.0,2.0,2013,3778.0
96204,7.0,1.0,2013,3863.0
96217,10.0,1.0,2013,3991.0
96219,2.0,2.0,2013,3999.0
96222,14.0,5.0,2013,4117.0
96225,20.0,3.0,2013,4126.0
96258,6.0,4.0,2013,34.0
96259,10.0,2.0,2013,35.0
96260,20.0,1.0,2013,36.0
96261,10.0,2.0,2013,37.0
96262,7.0,1.0,2013,38.0
96263,4.0,2.0,2013,39.0
96265,20.0,2.0,2013,42.0
96292,14.0,4.0,2013,90.0
96339,4.0,20.0,2013,220.0
96405,3.0,20.0,2013,484.0
96419,10.0,20.0,2013,533.0
96452,2.0,2.0,2013,651.0
96497,30.0,3.0,2013,822.0
96548,20.0,2.0,2013,1123.0
96556,10.0,2.0,2013,1166.0
96582,7.0,12.0,2013,1295.0
96585,11.0,10.0,2013,1508.0
96595,23.0,3.0,2013,2511.0
96600,3.0,1.0,2013,2744.0
96610,12.0,3.0,2013,2862.0
96646,1.0,1.0,2013,5035.0
96652,10.0,1.0,2013,5041.0
96658,3.0,1.0,2013,4.0
96666,7.0,2.0,2013,27.0
96687,3.0,2.0,2013,93.0
96692,7.0,9.0,2013,105.0
96717,2.0,2.0,2013,186.0
96782,14.0,1.0,2013,417.0
96789,7.0,1.0,2013,448.0
96790,10.0,2.0,2013,451.0
96793,4.0,1.0,2013,463.0
96821,10.0,2.0,2013,5003.0
96828,6.0,2.0,2013,6005.0
96865,21.0,5.0,2014,70.0
96868,10.0,6.0,2014,79.0
96892,10.0,4.0,2014,118.0
96903,7.0,3.0,2014,140.0
96910,20.0,4.0,2014,150.0
96976,20.0,2.0,2014,291.0
96980,15.0,30.0,2014,502.0
96997,7.0,2.0,2014,28.0
97004,7.0,1.0,2014,43.0
97015,17.0,1.0,2014,64.0
97022,4.0,1.0,2014,75.0
97042,15.0,10.0,2014,117.0
97086,10.0,2.0,2014,579.0
97106,10.0,1.0,2014,823.0
97107,7.0,5.0,2014,830.0
97119,5.0,2.0,2014,1145.0
97154,7.0,2.0,2014,23.0
97159,7.0,1.0,2014,29.0
97181,7.0,10.0,2014,69.0
97188,2.0,1.0,2014,81.0
97223,6.0,1.0,2014,128.0
97238,7.0,3.0,2014,154.0
97269,7.0,10.0,2014,230.0
97285,4.0,20.0,2014,286.0
97286,7.0,4.0,2014,293.0
97325,6.0,3.0,2014,20.0
97344,6.0,1.0,2014,53.0
97346,10.0,1.0,2014,55.0
97415,10.0,1.0,2014,166.0
97440,10.0,24.0,2014,243.0
97454,5.0,10.0,2014,296.0
97488,5.0,1.0,2014,5002.0
97504,5.0,1.0,2014,6001.0
97523,10.0,2.0,2014,18.0
97529,10.0,2.0,2014,25.0
97545,5.0,2.0,2014,58.0
97551,21.0,10.0,2014,67.0
97570,10.0,2.0,2014,103.0
97604,7.0,1.0,2014,190.0
97654,5.0,3.0,2014,20.0
97672,2.0,2.0,2014,41.0
97693,10.0,2.0,2014,67.0
97735,10.0,1.0,2014,139.0
97774,5.0,3.0,2014,233.0
97779,8.0,1.0,2014,504.0
97780,10.0,2.0,2014,506.0
97906,10.0,1.0,2014,145.0
97956,7.0,1.0,2014,292.0
97978,7.0,10.0,2014,5014.0
98041,5.0,2.0,2014,90.0
98065,10.0,4.0,2014,133.0
98074,5.0,5.0,2014,148.0
98075,20.0,2.0,2014,149.0
98106,20.0,1.0,2014,191.0
98119,10.0,2.0,2014,297.0
98160,13.0,3.0,2014,497.0
98164,5.0,2.0,2014,504.0
98177,5.0,2.0,2014,5008.0
98178,10.0,1.0,2014,5009.0
98195,3.0,2.0,2014,5031.0
98213,1.0,10.0,2014,25.0
98215,11.0,2.0,2014,30.0
98222,10.0,10.0,2014,52.0
98263,2.0,20.0,2014,165.0
98276,10.0,50.0,2014,231.0
98300,1.0,1.0,2014,368.0
98344,6.0,5.0,2014,1.0
98345,6.0,2.0,2014,2.0
98404,10.0,2.0,2014,86.0
98421,8.0,1.0,2014,113.0
98422,5.0,1.0,2014,114.0
98425,6.0,2.0,2014,117.0
98486,4.0,1.0,2014,502.0
98488,5.0,1.0,2014,5006.0
98500,4.0,2.0,2014,6013.0
98501,1.0,1.0,2014,6014.0
98503,10.0,1.0,2014,6016.0
98508,2.0,3.0,2014,6027.0
98530,10.0,2.0,2014,14.0
98537,3.0,1.0,2014,24.0
98541,7.0,2.0,2014,29.0
98542,10.0,2.0,2014,30.0
98586,10.0,1.0,2014,102.0
98621,10.0,1.0,2014,160.0
98631,10.0,2.0,2014,175.0
98673,10.0,2.0,2014,296.0
98680,10.0,1.0,2014,531.0
98695,10.0,1.0,2014,6003.0
98703,21.0,4.0,2014,11.0
98711,15.0,2.0,2014,22.0
98751,14.0,2.0,2014,90.0
98755,7.0,5.0,2014,95.0
98770,14.0,2.0,2014,178.0
98777,12.0,3.0,2014,196.0
98779,3.0,6.0,2014,201.0
98786,2.0,2.0,2014,209.0
98806,10.0,2.0,2014,235.0
98807,7.0,2.0,2014,236.0
98809,10.0,10.0,2014,244.0
98820,20.0,2.0,2014,306.0
98826,10.0,10.0,2014,335.0
98830,10.0,10.0,2014,364.0
98832,7.0,3.0,2014,501.0
98844,10.0,10.0,2014,5014.0
98857,10.0,10.0,2014,10.0
98863,7.0,1.0,2014,16.0
98870,21.0,10.0,2014,25.0
98888,3.0,1.0,2014,47.0
98897,5.0,10.0,2014,58.0
98946,7.0,1.0,2014,121.0
98983,5.0,1.0,2014,190.0
98991,7.0,1.0,2014,212.0
99024,4.0,10.0,2014,6009.0
99036,7.0,1.0,2014,20.0
99039,3.0,1.0,2014,24.0
99051,7.0,3.0,2014,39.0
99057,7.0,3.0,2014,46.0
99064,5.0,1.0,2014,62.0
99076,14.0,2.0,2014,85.0
99090,7.0,5.0,2014,114.0
99093,7.0,2.0,2014,127.0
99097,10.0,6.0,2014,137.0
99106,7.0,1.0,2014,168.0
99118,6.0,5.0,2014,190.0
99119,3.0,1.0,2014,191.0
99122,7.0,2.0,2014,195.0
99123,20.0,10.0,2014,196.0
99125,5.0,2.0,2014,214.0
99133,7.0,2.0,2014,385.0
99153,2.0,1.0,2014,545.0
99171,14.0,2.0,2014,1028.0
99181,1.0,1.0,2014,1131.0
99186,1.0,2.0,2014,1136.0
99197,14.0,1.0,2014,5004.0
99205,7.0,2.0,2014,6009.0
99207,5.0,1.0,2014,6011.0
99241,12.0,1.0,2014,36.0
99318,14.0,1.0,2014,162.0
99336,4.0,3.0,2014,284.0
99403,7.0,10.0,2014,72.0
99431,4.0,10.0,2014,130.0
99441,3.0,10.0,2014,144.0
99449,8.0,2.0,2014,156.0
99450,10.0,3.0,2014,158.0
99452,10.0,10.0,2014,160.0
99465,7.0,2.0,2014,214.0
99504,5.0,10.0,2014,532.0
99505,7.0,1.0,2014,545.0
99513,7.0,2.0,2014,818.0
99514,4.0,10.0,2014,824.0
99515,1.0,10.0,2014,835.0
99541,10.0,2.0,2014,6010.0
99558,10.0,10.0,2014,24.0
99561,4.0,20.0,2014,29.0
99603,2.0,1.0,2014,127.0
99639,7.0,2.0,2014,201.0
99649,3.0,10.0,2014,256.0
99655,10.0,1.0,2014,300.0
99658,7.0,20.0,2014,305.0
99666,2.0,20.0,2014,335.0
99668,5.0,1.0,2014,350.0
99670,7.0,1.0,2014,359.0
99671,4.0,20.0,2014,363.0
99672,7.0,10.0,2014,364.0
99673,20.0,10.0,2014,365.0
99696,10.0,20.0,2014,554.0
99729,7.0,4.0,2014,5033.0
99750,7.0,2.0,2014,32.0
99778,2.0,20.0,2014,84.0
99808,7.0,2.0,2014,121.0
99812,4.0,2.0,2014,126.0
99818,2.0,1.0,2014,133.0
99821,4.0,1.0,2014,139.0
99848,7.0,1.0,2014,201.0
99850,9.0,3.0,2014,206.0
99853,2.0,1.0,2014,217.0
99854,2.0,1.0,2014,225.0
99858,3.0,1.0,2014,233.0
99869,20.0,5.0,2014,293.0
99870,2.0,2.0,2014,294.0
99871,28.0,3.0,2014,295.0
99872,21.0,5.0,2014,296.0
99882,2.0,2.0,2014,321.0
99883,2.0,20.0,2014,324.0
99888,14.0,3.0,2014,337.0
99890,4.0,2.0,2014,344.0
99916,20.0,1.0,2014,11.0
99918,2.0,1.0,2014,13.0
99926,10.0,1.0,2014,32.0
99956,10.0,1.0,2014,99.0
99962,20.0,1.0,2014,105.0
99964,10.0,1.0,2014,109.0
99970,12.0,2.0,2014,116.0
99972,14.0,1.0,2014,120.0
99990,10.0,1.0,2014,150.0
99992,14.0,1.0,2014,153.0
99993,10.0,1.0,2014,155.0
100039,20.0,10.0,2014,255.0
100043,10.0,1.0,2014,291.0
100045,5.0,7.0,2014,303.0
100061,10.0,1.0,2014,377.0
100065,10.0,1.0,2014,5002.0
100217,7.0,1.0,2014,12.0
100223,7.0,1.0,2014,21.0
100246,7.0,20.0,2014,58.0
100249,3.0,20.0,2014,62.0
100260,7.0,2.0,2014,80.0
100268,5.0,10.0,2014,97.0
100273,7.0,2.0,2014,103.0
100277,7.0,10.0,2014,112.0
100283,7.0,1.0,2014,120.0
100297,7.0,2.0,2014,178.0
100300,7.0,10.0,2014,190.0
100307,10.0,1.0,2014,223.0
100309,7.0,2.0,2014,226.0
100346,9.0,1.0,2014,6001.0
100384,10.0,1.0,2014,76.0
100434,10.0,60.0,2014,256.0
100506,1.0,10.0,2014,6015.0
100512,7.0,1.0,2014,8.0
100518,14.0,1.0,2014,21.0
100541,14.0,1.0,2014,119.0
100546,10.0,3.0,2014,145.0
100548,5.0,3.0,2014,154.0
100564,7.0,1.0,2014,228.0
100572,10.0,1.0,2014,299.0
100592,14.0,2.0,2014,697.0
100604,5.0,1.0,2014,927.0
100623,15.0,4.0,2014,1278.0
100636,7.0,2.0,2014,5005.0
100637,10.0,3.0,2014,5006.0
100670,7.0,1.0,2014,36.0
100725,6.0,4.0,2014,112.0
100780,20.0,1.0,2014,213.0
100782,7.0,2.0,2014,216.0
100783,4.0,2.0,2014,218.0
100789,7.0,20.0,2014,505.0
100793,12.0,4.0,2014,511.0
100796,3.0,20.0,2014,5004.0
100801,5.0,2.0,2014,5009.0
100822,1.0,2.0,2014,22.0
100826,14.0,10.0,2014,30.0
100855,7.0,2.0,2014,74.0
100864,10.0,3.0,2014,91.0
100896,1.0,1.0,2014,206.0
100945,7.0,2.0,2014,356.0
100961,14.0,1.0,2014,502.0
100973,10.0,2.0,2014,8.0
100990,5.0,3.0,2014,40.0
101014,10.0,2.0,2014,91.0
101021,7.0,1.0,2014,106.0
101022,3.0,1.0,2014,110.0
101028,5.0,2.0,2014,121.0
101031,3.0,2.0,2014,126.0
101038,6.0,2.0,2014,144.0
101053,3.0,3.0,2014,172.0
101063,20.0,2.0,2014,288.0
101068,7.0,2.0,2014,399.0
101072,3.0,2.0,2014,470.0
101093,7.0,2.0,2014,925.0
101095,14.0,1.0,2014,953.0
101118,14.0,2.0,2014,5002.0
101124,10.0,2.0,2014,5014.0
101125,10.0,30.0,2014,5015.0
101143,3.0,3.0,2014,39.0
101165,2.0,10.0,2014,85.0
101181,7.0,2.0,2014,135.0
101184,9.0,1.0,2014,147.0
101191,20.0,2.0,2014,164.0
101196,10.0,3.0,2014,175.0
101215,3.0,2.0,2014,327.0
101220,10.0,10.0,2014,356.0
101222,1.0,1.0,2014,358.0
101231,10.0,1.0,2014,448.0
101234,10.0,3.0,2014,475.0
101237,8.0,2.0,2014,485.0
101253,10.0,2.0,2014,731.0
101274,7.0,10.0,2014,5013.0
101280,20.0,24.0,2014,5020.0
101281,14.0,3.0,2014,5021.0
101313,14.0,2.0,2014,40.0
101350,10.0,24.0,2014,101.0
101388,3.0,4.0,2014,175.0
101403,7.0,2.0,2014,211.0
101409,15.0,2.0,2014,218.0
101422,10.0,10.0,2014,231.0
101429,15.0,5.0,2014,5014.0
101436,7.0,1.0,2014,4.0
101471,5.0,2.0,2014,72.0
101478,7.0,2.0,2014,81.0
101482,10.0,2.0,2014,86.0
101490,4.0,2.0,2014,100.0
101502,4.0,1.0,2014,123.0
101528,3.0,1.0,2014,255.0
101555,14.0,10.0,2014,503.0
101599,7.0,1.0,2014,5012.0
101653,3.0,1.0,2014,60.0
101666,3.0,1.0,2014,76.0
101681,10.0,1.0,2014,100.0
101688,5.0,1.0,2014,109.0
101695,5.0,1.0,2014,131.0
101698,3.0,1.0,2014,139.0
101729,5.0,2.0,2014,203.0
101730,3.0,2.0,2014,205.0
101735,5.0,1.0,2014,214.0
101761,10.0,10.0,2014,19.0
101771,10.0,1.0,2014,34.0
101774,3.0,2.0,2014,38.0
101790,7.0,30.0,2014,60.0
101800,10.0,10.0,2014,76.0
101807,5.0,1.0,2014,85.0
101809,7.0,2.0,2014,87.0
101814,10.0,1.0,2014,96.0
101818,12.0,1.0,2014,101.0
101826,8.0,1.0,2014,117.0
101842,7.0,2.0,2014,138.0
101844,7.0,4.0,2014,143.0
101871,5.0,3.0,2014,191.0
101874,5.0,1.0,2014,197.0
101891,10.0,40.0,2014,228.0
101899,10.0,10.0,2014,241.0
101910,7.0,1.0,2014,5007.0
101963,4.0,10.0,2014,150.0
101965,14.0,30.0,2014,165.0
102013,10.0,1.0,2014,627.0
102050,14.0,50.0,2014,5012.0
102052,10.0,5.0,2014,3.0
102063,7.0,1.0,2014,30.0
102067,8.0,4.0,2014,34.0
102072,20.0,2.0,2014,39.0
102086,2.0,1.0,2014,72.0
102114,5.0,1.0,2014,158.0
102117,2.0,1.0,2014,165.0
102138,10.0,2.0,2014,296.0
102150,20.0,1.0,2014,390.0
102158,5.0,3.0,2014,501.0
102167,10.0,1.0,2014,795.0
102178,30.0,2.0,2014,1081.0
102188,7.0,1.0,2014,1196.0
102193,4.0,2.0,2014,5009.0
102226,10.0,7.0,2014,168.0
102249,7.0,7.0,2014,273.0
102290,10.0,5.0,2014,576.0
102291,7.0,2.0,2014,582.0
102293,6.0,7.0,2014,586.0
102300,5.0,1.0,2014,604.0
102341,10.0,2.0,2014,6004.0
102353,7.0,2.0,2014,26.0
102369,3.0,2.0,2014,77.0
102370,2.0,2.0,2014,78.0
102403,10.0,30.0,2014,760.0
102405,20.0,30.0,2014,777.0
102417,3.0,10.0,2014,1799.0
102425,15.0,1.0,2014,2043.0
102480,14.0,2.0,2014,2615.0
102483,4.0,2.0,2014,2637.0
102529,3.0,3.0,2014,3210.0
102534,10.0,1.0,2014,3231.0
102537,7.0,1.0,2014,3247.0
102542,7.0,1.0,2014,3263.0
102620,7.0,10.0,2014,3847.0
102659,21.0,3.0,2014,5018.0
102661,5.0,1.0,2014,5035.0
102690,5.0,40.0,2014,5518.0
102694,7.0,20.0,2014,5562.0
102715,10.0,20.0,2014,5808.0
102727,4.0,10.0,2014,5902.0
102735,7.0,3.0,2014,5995.0
102757,4.0,20.0,2014,6390.0
102783,3.0,5.0,2014,8038.0
102804,2.0,3.0,2014,8413.0
102823,8.0,1.0,2014,9520.0
102862,4.0,2.0,2014,873.0
102879,10.0,3.0,2014,2179.0
102887,11.0,12.0,2014,3070.0
102893,21.0,30.0,2014,3275.0
102930,10.0,1.0,2014,92.0
102933,30.0,10.0,2014,184.0
102934,10.0,5.0,2014,186.0
102936,7.0,2.0,2014,189.0
102959,5.0,3.0,2014,2144.0
102989,10.0,2.0,2014,2376.0
103017,10.0,24.0,2014,2586.0
103026,2.0,1.0,2014,2649.0
103033,20.0,1.0,2014,2661.0
103081,14.0,10.0,2014,3991.0
103083,10.0,3.0,2014,3999.0
103086,10.0,2.0,2014,4117.0
103089,10.0,5.0,2014,4126.0
103116,20.0,3.0,2014,36.0
103117,6.0,1.0,2014,38.0
103124,7.0,1.0,2014,56.0
103142,20.0,20.0,2014,90.0
103144,3.0,1.0,2014,95.0
103165,7.0,1.0,2014,138.0
103215,7.0,2.0,2014,313.0
103237,7.0,20.0,2014,440.0
103251,1.0,5.0,2014,475.0
103254,7.0,2.0,2014,488.0
103261,20.0,30.0,2014,524.0
103265,15.0,30.0,2014,533.0
103271,10.0,2.0,2014,540.0
103290,20.0,7.0,2014,639.0
103305,14.0,3.0,2014,746.0
103363,7.0,20.0,2014,1203.0
103376,12.0,50.0,2014,1298.0
103383,14.0,30.0,2014,2217.0
103394,4.0,3.0,2014,2744.0
103397,7.0,10.0,2014,2783.0
103401,10.0,2.0,2014,2862.0
103416,7.0,1.0,2014,5008.0
103430,3.0,1.0,2014,5029.0
103440,20.0,1.0,2014,5041.0
103447,4.0,1.0,2014,4.0
103450,14.0,1.0,2014,7.0
103454,4.0,2.0,2014,14.0
103476,10.0,1.0,2014,91.0
103490,10.0,1.0,2014,145.0
103504,2.0,3.0,2014,186.0
103516,3.0,1.0,2014,215.0
103523,2.0,1.0,2014,223.0
103524,10.0,2.0,2014,224.0
103530,2.0,3.0,2014,232.0
103541,5.0,1.0,2014,267.0
103544,2.0,1.0,2014,284.0
103560,8.0,2.0,2014,451.0
103577,19.0,2.0,2014,5001.0
103579,10.0,1.0,2014,5003.0
103580,5.0,1.0,2014,5004.0
103583,30.0,1.0,2014,6001.0
103587,7.0,1.0,2014,6005.0
103612,20.0,2.0,2015,38.0
103626,7.0,4.0,2015,79.0
103657,7.0,12.0,2015,138.0
103658,10.0,5.0,2015,139.0
103666,20.0,10.0,2015,150.0
103801,10.0,3.0,2015,117.0
103803,7.0,7.0,2015,121.0
103811,14.0,1.0,2015,146.0
103819,79.0,7.0,2015,253.0
103846,10.0,1.0,2015,547.0
103868,3.0,1.0,2015,816.0
103929,14.0,1.0,2015,32.0
103968,7.0,20.0,2015,107.0
103980,4.0,10.0,2015,128.0
104019,4.0,40.0,2015,207.0
104044,3.0,20.0,2015,269.0
104047,7.0,30.0,2015,293.0
104108,20.0,1.0,2015,53.0
104165,34.0,14.0,2015,152.0
104176,5.0,20.0,2015,178.0
104223,7.0,12.0,2015,339.0
104270,10.0,20.0,2015,6010.0
104276,7.0,2.0,2015,6028.0
104294,7.0,1.0,2015,25.0
104374,10.0,2.0,2015,204.0
104423,20.0,3.0,2015,29.0
104432,10.0,1.0,2015,42.0
104439,5.0,2.0,2015,52.0
104484,5.0,3.0,2015,126.0
104523,12.0,5.0,2015,188.0
104536,14.0,5.0,2015,206.0
104542,16.0,3.0,2015,217.0
104551,3.0,2.0,2015,503.0
104556,7.0,2.0,2015,5001.0
104559,7.0,3.0,2015,5004.0
104563,10.0,2.0,2015,5013.0
104572,5.0,1.0,2015,6007.0
104604,1.0,2.0,2015,42.0
104657,10.0,1.0,2015,116.0
104674,10.0,2.0,2015,138.0
104705,10.0,2.0,2015,202.0
104717,4.0,3.0,2015,249.0
104858,5.0,2.0,2015,172.0
104862,10.0,3.0,2015,177.0
104922,14.0,2.0,2015,497.0
104941,1.0,2.0,2015,5016.0
104958,3.0,2.0,2015,5036.0
104996,10.0,2.0,2015,83.0
105004,10.0,10.0,2015,101.0
105024,2.0,2.0,2015,149.0
